Gene_ID,Tumor_Mean,Normal_Mean,Log2FC,P_value,T_stat,-log10(P),Significant
51140,5.370155405405406,5.827493243243243,-0.10002741254936254,7.514922272226674e-12,-7.136288757931964,11.124075507015545,Not Significant
50555,7.085783783783783,7.709094594594594,-0.10713511669021525,7.518237068203097e-12,-7.13621759561221,11.123883984050622,Not Significant
48615,5.274033783783783,4.716418918918919,0.13428165169850104,7.530937282444856e-12,7.135945232042534,11.12315096918282,Not Significant
49791,9.847033783783782,9.459108108108108,0.05254074684066046,7.592208301971417e-12,7.134637562341087,11.11963188499123,Not Significant
34820,4.51975,3.98531081081081,0.14691947335930333,7.625683101603053e-12,7.133927513853697,11.117721246542645,Not Significant
55489,10.933560810810812,10.595148648648648,0.041503272367326094,7.662359892050574e-12,7.133153062221326,11.115637453571814,Not Significant
52222,7.044425675675676,7.585006756756756,-0.09382984494034474,7.675206609162382e-12,-7.13288265945724,11.114909924904664,Not Significant
50668,5.266993243243244,4.781682432432432,0.11628406888071918,7.717353304663558e-12,7.131998658764502,11.112531617055538,Not Significant
41973,13.534331081081081,13.12831081081081,0.040875688801289556,7.825965522479983e-12,7.129742317233943,11.106462069728167,Not Significant
36483,8.316081081081082,7.736797297297296,0.09261867703218751,8.078794737784463e-12,7.124607200904058,11.092653426078508,Not Significant
11302,10.767655405405405,10.235912162162162,0.06670965438598309,8.124872856347731e-12,7.123688403638231,11.090183426437536,Not Significant
42452,5.520182432432432,5.081270270270269,0.1005396223899746,8.160920872395632e-12,7.122973177101731,11.08826083300653,Not Significant
43112,4.89070945945946,4.509081081081081,0.09662970217045341,8.554220954358986e-12,7.115365805315647,11.067819536167173,Not Significant
23567,6.6843378378378375,5.989067567567568,0.13682095354672352,8.627747927632622e-12,7.113981917887389,11.064102551937294,Not Significant
25842,7.209412162162161,7.773067567567567,-0.09580245879232585,8.669930759855059e-12,-7.11319320746605,11.061984370889759,Not Significant
8957,6.915081081081081,7.588736486486485,-0.11784177877059365,8.684673821319088e-12,-7.112918441061306,11.061246488127807,Not Significant
57336,5.501101351351352,5.095047297297297,0.09304672962346805,8.838691652318813e-12,7.110075164711607,11.053612016687243,Not Significant
43865,13.87835810810811,13.537554054054054,0.033430771533310644,8.901077171974781e-12,7.108937344706899,11.05055743363179,Not Significant
38016,11.41018918918919,11.703695945945945,-0.033723179072655096,9.051907648836619e-12,-7.106218542515435,11.043259885539808,Not Significant
20164,4.621648648648648,4.119743243243243,0.13492182810637177,9.057078890030518e-12,7.106126120968849,11.043011849398047,Not Significant
50417,13.408722972972972,13.07452027027027,0.0338567280151989,9.155250783519907e-12,7.104381359309182,11.038329754867787,Not Significant
26311,9.588716216216216,10.028506756756755,-0.05870977889250595,9.210445051340469e-12,-7.103408491425547,11.035719384062489,Not Significant
49485,6.164114864864866,5.712709459459459,0.09389326795217112,9.361999423069535e-12,7.10076639190168,11.028631389971846,Not Significant
42709,5.631804054054054,4.768790540540541,0.20113249959158574,9.465438757439983e-12,7.0989871715609825,11.023859250108144,Not Significant
35003,8.377831081081082,8.918222972972973,-0.0808273665121173,9.762693686105107e-12,-7.0939787964602266,11.01043033688189,Not Significant
55354,7.178398648648649,7.7640540540540535,-0.09977999502164625,1.0014221795277726e-11,-7.089856783385305,10.99938279406368,Not Significant
29561,11.385304054054055,10.648128378378379,0.08853112536279095,1.002965372283787e-11,7.089607216777343,10.998714060883547,Not Significant
11746,8.381466216216216,7.744128378378377,0.10149883481662636,1.0053267891441388e-11,7.089226057181445,10.997692744558902,Not Significant
